,ID_REF,m2h 1-pvalue,m2h stat,m2h2-pvalue
2586,1555807_a_at,0.5473525045003783,0.11897521607804007,0.9052949909992434
2587,1555808_a_at,0.31956972818247553,-0.4689023221899226,0.6391394563649511
2588,1555809_at,0.9979437580043925,2.869402270117437,0.00411248399121509
2589,1555811_at,0.4113968020856818,-0.22395334791160482,0.8227936041713636
2590,1555812_a_at,0.0883927911320706,-1.3507186295918665,0.1767855822641412
2591,1555814_a_at,0.6952872097868075,0.5108935749233485,0.6094255804263851
2592,1555815_a_at,0.1344131161266815,-1.1057696553135488,0.268826232253363
2593,1555816_at,0.4665351706193537,-0.0839825054668518,0.9330703412387074
2594,1555817_s_at,0.36582610117618736,-0.3429285639896449,0.7316522023523747
2595,1555819_s_at,0.9979208918168379,2.865902999056318,0.004158216366324353
2596,1555820_a_at,0.5639400948891793,0.16096646881146598,0.8721198102216414
2597,1555821_a_at,0.5237181323247844,0.059487608039020035,0.9525637353504314
2598,1555822_at,0.9034954505620201,1.301728834736203,0.19300909887595974
2599,1555823_at,0.7038093701385801,0.5353884723511803,0.5923812597228396
2600,1555824_a_at,0.4568085023022027,-0.10847740289468359,0.9136170046044054
2601,1555826_at,0.7579908226476091,0.6998542122237651,0.48401835470478194
2602,1555827_at,0.999995134784417,4.423078621254195,9.73043116583196e-06
2603,1555829_at,0.17059877260633155,-0.9518017286243206,0.3411975452126631
2604,1555830_s_at,0.4443415139605609,-0.13997084244475302,0.8886830279211217
2605,1555831_s_at,0.28539720705376037,-0.5668819119012497,0.5707944141075207
2606,1555832_s_at,0.9710599492954083,1.8966049151264033,0.05788010140918339
2607,1555833_a_at,0.9104805404342656,1.343720087469629,0.17903891913146874
2608,1555834_at,0.5334648293806463,0.0839825054668518,0.9330703412387074
2609,1555836_at,0.01850899721899785,-2.0855655524268197,0.0370179944379957
2610,1555837_s_at,0.005646934138578328,-2.5334722482500296,0.011293868277156656
2611,1555839_a_at,0.9170824679835272,1.385711340203055,0.16583506403294557
2612,1555841_at,0.001467904374749251,-2.9743804019510014,0.002935808749498502
2613,1555842_at,0.10642984034181957,-1.2457404977583018,0.21285968068363914
2614,1555843_at,0.5556584860394391,0.13997084244475302,0.8886830279211217
2615,1555844_s_at,0.5584219072754917,0.14696938456699066,0.8831561854490166
2616,1555845_at,5.536484797655341e-06,-4.395084452765245,1.1072969595310682e-05
2617,1555846_a_at,0.008504737448168683,-2.386502863683039,0.017009474896337366
2618,1555847_a_at,0.9999995351853396,4.905978027688593,9.296293209584379e-07
2619,1555848_at,0.06620234051186974,-1.504686556281095,0.13240468102373948
2620,1555851_s_at,0.0001068568843007879,-3.7022287826637172,0.0002137137686015758
2621,1555852_at,0.0015017384091080045,-2.967381859828764,0.003003476818216009
2622,1555853_at,0.3271102678996296,-0.44790669582320963,0.6542205357992592
2623,1555854_at,0.230152051133652,-0.7383461938960721,0.460304102267304
2624,1555855_at,0.9724191592838548,1.9176005414931163,0.0551616814322904
2625,1555856_s_at,0.9666446434828448,1.8336180360262646,0.06671071303431039
2626,1555858_at,0.6288962601614678,0.32893147974516956,0.7422074796770645
2627,1555860_x_at,0.7050178425702495,0.5388877434122992,0.5899643148595011
2628,1555862_s_at,0.9911660566376154,2.3725057794385638,0.017667886724769162
2629,1555864_s_at,0.13140658813837708,-1.1197667395580242,0.26281317627675416
2630,1555865_at,0.8398381680877585,0.9937929813577464,0.3203236638244831
2631,1555866_a_at,0.0465127060267889,-1.6796501093370362,0.0930254120535778
2632,1555867_at,0.8986212668398736,1.2737346662472524,0.2027574663202527
